 type    delay1    delay2    orientation    order    axis_response    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    A_T    Q_T    A_NT1    A_NT2    A_dist    Q_dist    A_NT1_dist    A_NT2_dist    distance_t_dist  
 3.0    7.0    12.0    0.0    2.0    1.0    292.0    311.1    4.0    200.0    221.3    3.0    143.0    2.0    31.0    1.0    143.0    2.0    292.0    200.0    31.0    1.0    311.1    221.3    112.0  
 1.0    7.0    5.0    1.0    1.0    1.0    31.0    50.5    1.0    204.0    225.5    3.0    305.0    4.0    111.0    2.0    31.0    1.0    204.0    305.0    50.5    1.0    225.5    111.0    19.5  
 1.0    7.0    12.0    -1.0    2.0    1.0    37.0    22.5    1.0    241.0    219.0    3.0    308.0    4.0    117.0    2.0    37.0    1.0    241.0    308.0    22.5    1.0    219.0    117.0    14.5  
 1.0    7.0    12.0    1.0    2.0    0.0    133.0    150.3    2.0    291.0    320.7    4.0    34.0    1.0    241.0    3.0    133.0    2.0    291.0    34.0    150.3    2.0    320.7    241.0    17.3  
 3.0    7.0    5.0    0.0    1.0    1.0    52.0    39.9    1.0    339.0    311.3    4.0    212.0    3.0    131.0    2.0    212.0    3.0    52.0    339.0    131.0    2.0    39.9    311.3    81.0  
 1.0    7.0    5.0    -1.0    1.0    0.0    338.0    322.1    4.0    45.0    20.2    1.0    133.0    2.0    239.0    3.0    338.0    4.0    45.0    133.0    322.1    4.0    20.2    239.0    15.9  
 1.0    7.0    5.0    -1.0    1.0    1.0    134.0    116.3    2.0    234.0    211.8    3.0    24.0    1.0    329.0    4.0    134.0    2.0    234.0    24.0    116.3    2.0    211.8    329.0    17.7  
 1.0    7.0    5.0    1.0    1.0    1.0    116.0    128.4    2.0    207.0    230.0    3.0    26.0    1.0    294.0    4.0    116.0    2.0    207.0    26.0    128.4    2.0    230.0    294.0    12.4  
 3.0    7.0    5.0    0.0    1.0    0.0    315.0    300.3    4.0    238.0    211.8    3.0    54.0    1.0    114.0    2.0    54.0    1.0    315.0    238.0    114.0    2.0    300.3    211.8    60.0  
 3.0    7.0    12.0    0.0    2.0    1.0    323.0    306.5    4.0    241.0    220.2    3.0    140.0    2.0    67.0    1.0    140.0    2.0    323.0    241.0    67.0    1.0    306.5    220.2    73.0  
 1.0    7.0    12.0    -1.0    2.0    0.0    242.0    225.0    3.0    53.0    25.4    1.0    151.0    2.0    323.0    4.0    242.0    3.0    53.0    151.0    225.0    3.0    25.4    323.0    17.0  
 3.0    7.0    5.0    0.0    1.0    1.0    21.0    35.4    1.0    308.0    330.1    4.0    126.0    2.0    225.0    3.0    126.0    2.0    21.0    308.0    225.0    3.0    35.4    330.1    99.0  
 1.0    7.0    5.0    1.0    1.0    1.0    294.0    308.8    4.0    27.0    49.3    1.0    208.0    3.0    140.0    2.0    294.0    4.0    27.0    208.0    308.8    4.0    49.3    140.0    14.8  
 3.0    7.0    12.0    0.0    2.0    0.0    221.0    238.0    3.0    290.0    316.0    4.0    63.0    1.0    115.0    2.0    63.0    1.0    221.0    290.0    115.0    2.0    238.0    316.0    52.0  
 3.0    7.0    12.0    0.0    2.0    0.0    41.0    24.3    1.0    330.0    304.7    4.0    139.0    2.0    233.0    3.0    139.0    2.0    41.0    330.0    233.0    3.0    24.3    304.7    94.0  
 3.0    7.0    5.0    0.0    1.0    1.0    326.0    309.9    4.0    151.0    125.9    2.0    69.0    1.0    249.0    3.0    69.0    1.0    326.0    151.0    249.0    3.0    309.9    125.9    180.0  
